time,city,description,origin,source
2026-03-21 01:21:18,פארק תעשייה ראם,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:20,גזר,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:20,סתריה,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,"נוף איילון, שעלבים",ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,נצר סרני,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,פלמחים,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,אירוס,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,בית חנן,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,בית עובד,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,ישרש,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,מצליח,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,נס ציונה,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,עיינות,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,בית חשמונאי,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,יד רמב''ם,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,כפר שמואל,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,משמר איילון,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,עזריה,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:21,מודיעין - ישפרו סנטר,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:58,בתי מלון ים המלח,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:58,מלונות ים המלח מרכז,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:21:58,נווה זוהר,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:03,מבוא חורון,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:03,כסלון,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:03,נווה אילן,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:03,נטף,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:03,שואבה,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:03,שורש,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:36,אזור תעשייה באר טוביה,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:36,באר טוביה,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:36,ערוגות,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:36,קריית מלאכי,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:36,אזור תעשייה תימורים,ירי רקטות וטילים,,tzevaadom
2026-03-21 01:22:37,עזר,ירי רקטות וטילים,,tzevaadom
2026-03-21 02:06:08,חצור הגלילית,ירי רקטות וטילים,,github_csv
2026-03-21 02:06:08,מנחת מחניים,ירי רקטות וטילים,,github_csv
2026-03-21 02:06:08,עלמה,ירי רקטות וטילים,,github_csv
2026-03-21 02:06:08,ראש פינה,ירי רקטות וטילים,,github_csv
2026-03-21 02:06:08,ריחאנייה,ירי רקטות וטילים,,github_csv
2026-03-21 02:06:11,טובא זנגריה,ירי רקטות וטילים,,github_csv
2026-03-21 02:06:12,שדה אליעזר,ירי רקטות וטילים,,github_csv
2026-03-21 02:33:10,משגב עם,ירי רקטות וטילים,,github_csv
2026-03-21 02:33:19,כפר גלעדי,ירי רקטות וטילים,,github_csv
2026-03-21 02:33:33,קריית שמונה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:39,מצדה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:40,עין בוקק,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,אבו קרינאת,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,אבו תלול,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,אום בטין,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,אל פורעה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,באר שבע - דרום,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,באר שבע - מזרח,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,באר שבע - מערב,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,באר שבע - צפון,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,ואדי אל נעם דרום,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,חצרים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,כסייפה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,נבטים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,סעווה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,עומר,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,ערערה בנגב,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,צאלים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,שגב שלום,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:55,תל שבע,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:56,אל סייד,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:56,גבולות,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:56,לקיה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:58,אוהד,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:58,אופקים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:58,צוחר,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:58,תלמי אליהו,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:58,"צוחר, אוהד",ירי רקטות וטילים,,tzevaadom
2026-03-21 03:20:59,אביגיל,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,אבשלום,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,אורים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,אזור תעשייה נ.ע.מ,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,אזור תעשייה עידן הנגב,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,אשל הנשיא,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,אתר דודאים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,בארי,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,בטחה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,בית יתיר,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,ברוש,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,גבעולים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,גבעות בר,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,גילת,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,דקל,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,חוות דרומא,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,חוות טואמין,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,חוות טליה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,חוות יויו,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,חוות מנחם,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,חורה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,חניון רעים אנדרטת הנובה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,ישע,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,יתד,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,כיסופים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,כפר הנוקדים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,כרמים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,כרמית,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,כרמל,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,להבים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,מבטחים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,מגן,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,מלילות,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,מסלול,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,מעגלים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,מעון,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,מצפה יאיר,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,מצפה מדרג,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,מרחצאות עין גדי,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,מרעית,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,משמר הנגב,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,ניר יצחק,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,ניר עוז,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,נירים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,נתיבות,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,סוסיא,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,סוסיא הקדומה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,עין הבשור,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,עין השלושה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,עמיעוז,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,פדויים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,פטיש,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,פרי גן,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,קריית חינוך מרחבים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,רהט,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,רנן,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,רעים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,שדה ניצן,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,שדי אברהם,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,שוקדה,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,שיבולים,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,שרשרת,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,תארבין,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,תאשור,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,תדהר,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,תל ערד,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,תלמי יוסף,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,תפרח,ירי רקטות וטילים,,github_csv
2026-03-21 03:20:59,"מעגלים, גבעולים, מלילות",ירי רקטות וטילים,,tzevaadom
2026-03-21 03:20:59,"מבטחים, עמיעוז, ישע",ירי רקטות וטילים,,tzevaadom
2026-03-21 03:21:01,בני נצרים,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:01,יבול,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:01,כרם שלום,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:01,נווה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:01,שלומית,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:05,חולית,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:05,סופה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:08,להב,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:08,מיתר,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:08,סנסנה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:08,ערד,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:17,חירן,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,אורות,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,אזור תעשייה גדרה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,אזור תעשייה הר טוב - צרעה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,אזור תעשייה כנות,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,אזור תעשייה עד הלום,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,אזור תעשייה רבדים,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,אחווה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,אמונים,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,"אשדוד - א,ב,ד,ה",ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,אשדוד - איזור תעשייה צפוני,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,"אשדוד - ג,ו,ז",ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,"אשדוד - ח,ט,י,יג,יד,טז",ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,"אשדוד -יא,יב,טו,יז,מרינה,סיט",ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,אשתאול,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,ביצרון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,בית אלעזרי,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,בית גמליאל,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,בית חלקיה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,בית מאיר,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,בית עוזיאל,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,בן זכאי,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,בני דרום,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,בני עי''ש,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,בני ראם,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,בניה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,בקוע,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גאליה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גבעת ברנר,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גבעת וושינגטון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גדרה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גיבתון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גיזו,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גן הדרום,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גן יבנה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גן שלמה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גני הדר,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גני טל,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גני יוחנן,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,גפן,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,הראל,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,חולדה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,חפץ חיים,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,חצב,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,חצור,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,טל שחר,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,יבנה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,יד בנימין,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,ינון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,יסודות,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,יציץ,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,ישעי,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,כנות,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,כפר אביב,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,כפר אוריה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,כפר אחים,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,כפר ביל''ו,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,כפר בן נון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,כפר הנגיד,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,כפר הרי''ף וצומת ראם,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,כפר מרדכי,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,כרם ביבנה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,כרמי יוסף,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,לטרון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,מזכרת בתיה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,מיני ישראל - נחשון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,מישר,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,מסילת ציון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,מעון צופיה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,משגב דב,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,משמר דוד,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,מתחם בני דרום,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,נווה מבטח,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,נווה שלום,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,נחם,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,נחשון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,ניר גלים,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,נען,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,נצר חזני,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,עזריקם,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,עשרת,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,פארק תעשייה ראם,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,פדיה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,פתחיה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,צלפון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,צרעה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,קבוצת יבנה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,קדרון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,קריית עקרון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,רבדים,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,רחובות,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,רטורנו - גבעת שמש,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,רמות מאיר,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,שדה עוזיהו,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,שדמה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,שתולים,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,תחנת רכבת קריית מלאכי - יואב,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,תירוש,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,תלמי יחיאל,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,תעוז,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:18,תרום,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:20,גזר,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:20,סתריה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,אירוס,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,בית חנן,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,בית חשמונאי,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,בית עובד,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,יד רמב''ם,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,ישרש,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,כפר שמואל,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,מודיעין - ישפרו סנטר,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,מצליח,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,משמר איילון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,נוף איילון,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,נס ציונה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,נצר סרני,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,עזריה,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,עיינות,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,פלמחים,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,שעלבים,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:21,"נוף איילון, שעלבים",ירי רקטות וטילים,,tzevaadom
2026-03-21 03:21:58,בתי מלון ים המלח,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:58,מלונות ים המלח מרכז,ירי רקטות וטילים,,github_csv
2026-03-21 03:21:58,נווה זוהר,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:03,כסלון,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:03,מבוא חורון,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:03,נווה אילן,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:03,נטף,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:03,שואבה,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:03,שורש,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:36,אזור תעשייה באר טוביה,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:36,אזור תעשייה תימורים,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:36,באר טוביה,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:36,ערוגות,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:36,קריית מלאכי,ירי רקטות וטילים,,github_csv
2026-03-21 03:22:37,עזר,ירי רקטות וטילים,,github_csv
2026-03-21 03:29:57,אזור תעשייה דימונה,ירי רקטות וטילים,,tzevaadom
2026-03-21 03:29:57,אזור תעשייה רותם,ירי רקטות וטילים,,tzevaadom
2026-03-21 03:29:57,ירוחם,ירי רקטות וטילים,,tzevaadom
2026-03-21 03:29:57,קסר א-סר,ירי רקטות וטילים,,tzevaadom
2026-03-21 03:29:57,דימונה,ירי רקטות וטילים,,tzevaadom
2026-03-21 03:29:57,בתי מלון ים המלח,ירי רקטות וטילים,,tzevaadom
2026-03-21 03:29:57,מלונות ים המלח מרכז,ירי רקטות וטילים,,tzevaadom
2026-03-21 03:29:57,נווה זוהר,ירי רקטות וטילים,,tzevaadom
2026-03-21 03:31:25,אל פורעה,ירי רקטות וטילים,,tzevaadom
2026-03-21 03:31:27,עין בוקק,ירי רקטות וטילים,,tzevaadom
2026-03-21 04:39:29,משגב עם,ירי רקטות וטילים,,tzevaadom
2026-03-21 05:29:57,אזור תעשייה דימונה,ירי רקטות וטילים,,github_csv
2026-03-21 05:29:57,אזור תעשייה רותם,ירי רקטות וטילים,,github_csv
2026-03-21 05:29:57,בתי מלון ים המלח,ירי רקטות וטילים,,github_csv
2026-03-21 05:29:57,דימונה,ירי רקטות וטילים,,github_csv
2026-03-21 05:29:57,ירוחם,ירי רקטות וטילים,,github_csv
2026-03-21 05:29:57,מלונות ים המלח מרכז,ירי רקטות וטילים,,github_csv
2026-03-21 05:29:57,נווה זוהר,ירי רקטות וטילים,,github_csv
2026-03-21 05:29:57,קסר א-סר,ירי רקטות וטילים,,github_csv
2026-03-21 05:31:25,אל פורעה,ירי רקטות וטילים,,github_csv
2026-03-21 05:31:27,עין בוקק,ירי רקטות וטילים,,github_csv
2026-03-21 06:29:46,אור יהודה,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,אזור,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,בת ים,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,גיבתון,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,גמזו,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,גן שלמה,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,חולון,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,חשמונאים,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,יהוד מונוסון,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,כפר דניאל,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,לפיד,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,מבוא מודיעים,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,מודיעין - ליגד סנטר,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,מודיעין מכבים רעות,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,מודיעין עילית,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,מקווה ישראל,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,מתתיהו,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,נצר סרני,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,סביון,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,פארק אריאל שרון,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,פארק תעשיות פלמחים,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,פלמחים,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,קריית אונו,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,ראשון לציון - מזרח,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,ראשון לציון - מערב,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,רחובות,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,רמת גן - מזרח,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,שילת,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,גאליה,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,יבנה,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,כפר הנגיד,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,אזור תעשייה נשר - רמלה,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,אחיסמך,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,אירוס,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,באר יעקב,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,בארות יצחק,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,בית חנן,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,בית עובד,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,בן שמן,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,בני עטרות,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,גבעת כ''ח,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,גינתון,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,גן שורק,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,ישרש,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,כפר נוער בן שמן,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,לוד,ירי רקטות וטילים,,tzevaadom
2026-03-21 06:29:46,מגשימים,ירי רקטות וטילים,,tzevaadom
